EntryName,Status,Week_1,Week_2
bafoon-148,Eliminated,LAC,
Bag-Boys-3,Eliminated,LAC,
Bag-Boys-4,Eliminated,LAC,
Bake01-1,Eliminated,LAC,
baked4baker-1,Eliminated,LAC,
baldbandit-1,Eliminated,LAC,
baldbandit-2,Eliminated,LAC,
balick86-1,Eliminated,LAC,
ball4ball8ball12-1,Eliminated,LAC,
ballastpointcrew-4,Eliminated,LAC,
ballastpointcrew-5,Eliminated,LAC,
ballgame15-4,Eliminated,LAC,
ballgame15-5,Eliminated,LAC,
BallKnower54-1,Eliminated,LAC,
balmerhophead-2,Eliminated,TEN,
balmerhophead-3,Eliminated,TEN,
bamapro-4,Eliminated,LAC,
bamapro-9,Eliminated,LAC,
bamarsh63-1,Eliminated,LAC,
bandabear7-1,Eliminated,,
bandabear7-2,Eliminated,,
bandabear7-3,Eliminated,,
bandabear7-4,Eliminated,,
bandabear7-5,Eliminated,,
bandabear7-6,Eliminated,,
bandabear7-7,Eliminated,,
bandabear7-8,Eliminated,,
bandabear7-9,Eliminated,,
bandabear7-10,Eliminated,,
bandabear7-11,Eliminated,,
bandabear7-12,Eliminated,,
bandabear7-13,Eliminated,,
bandabear7-14,Eliminated,,
bandabear7-15,Eliminated,,
BandKchasedabag-2,Eliminated,LAC,
BANKHEAD65-5,Eliminated,LAC,
BANKHEAD65-6,Eliminated,DAL,
BAOBOB-CANAL-4,Eliminated,LAC,
barcode-1,Eliminated,LAC,
bargie-14,Eliminated,LAC,
bargie-15,Eliminated,LAC,
bargie-16,Eliminated,LAC,
bargie-17,Eliminated,LAC,
barkywpb-1,Eliminated,LAC,
barkywpb-2,Eliminated,LAC,
barnfather-1,Eliminated,LAC,
bashbarti-5,Eliminated,LAC,
Basis-3,Eliminated,LAC,
BASRQ-1,Eliminated,LAC,
bastages-2,Eliminated,LAC,
batchisme-4,Eliminated,LAC,
batmannn-4,Eliminated,LAC,
Bat-Masterson-35-1,Eliminated,LAC,
BattieBlue-1,Eliminated,LAC,
BAX-OF-NASHVILLE-2,Eliminated,LAC,
BAX-OF-NASHVILLE-3,Eliminated,LAC,
bayouboys-2,Eliminated,LAC,
bb13-3,Eliminated,LAC,
BBor-4,Eliminated,LAC,
bbush2255-1,Eliminated,LAC,
bc513-4,Eliminated,LAC,
bc513-8,Eliminated,TEN,
bc513-13,Eliminated,LAC,
bc513-15,Eliminated,LAC,
bc513-19,Eliminated,LAC,
bc513-25,Eliminated,LAC,
bc513-26,Eliminated,LAC,
bc513-28,Eliminated,DAL,
bc513-29,Eliminated,DAL,
bc513-31,Eliminated,DAL,
bc513-32,Eliminated,LAC,
bc513-33,Eliminated,LAC,
bc513-41,Eliminated,LAC,
bc513-44,Eliminated,LAC,
bc513-47,Eliminated,LAC,
bc513-54,Eliminated,DAL,
bc513-62,Eliminated,TEN,
bc513-86,Eliminated,LAC,
bc513-102,Eliminated,TEN,
bc513-106,Eliminated,DAL,
bc513-117,Eliminated,LAC,
bc513-120,Eliminated,LAC,
bc513-125,Eliminated,LAC,
bc513-126,Eliminated,DAL,
bc513-131,Eliminated,TEN,
bc513-132,Eliminated,LAC,
bc513-138,Eliminated,LAC,
bc513-146,Eliminated,DAL,
bc513-149,Eliminated,LAC,
BC9999-1,Eliminated,LAC,
Bcic13-1,Eliminated,LAC,
BCM3-2,Eliminated,LAC,
b_cole-1,Eliminated,LAC,
BColin-2,Eliminated,LAC,
bcollection-10,Eliminated,LAC,
bcollection-11,Eliminated,LAC,
bcollection-12,Eliminated,LAC,
bcollection-13,Eliminated,LAC,
bcollection-14,Eliminated,LAC,
bcollection-15,Eliminated,LAC,
bcollection-16,Eliminated,LAC,
bcollection-17,Eliminated,LAC,
bcollection-18,Eliminated,LAC,
bcollection-19,Eliminated,LAC,
bcollection-20,Eliminated,LAC,
bcollection-21,Eliminated,LAC,
bcollection-22,Eliminated,LAC,
bcollection-23,Eliminated,LAC,
bcollection-24,Eliminated,LAC,
bcollection-25,Eliminated,LAC,
bcollection-26,Eliminated,LAC,
bcollection-27,Eliminated,LAC,
bcollection-28,Eliminated,LAC,
bcollection-29,Eliminated,LAC,
bcollection-30,Eliminated,LAC,
bcollection-31,Eliminated,LAC,
bcollection-32,Eliminated,LAC,
bcollection-116,Eliminated,DAL,
bcollection-117,Eliminated,DAL,
bcollection-143,Eliminated,TEN,
bcollection-144,Eliminated,TEN,
bcollection-145,Eliminated,TEN,
bcollection-146,Eliminated,TEN,
BCope-2,Eliminated,LAC,
bcrepresent-1,Eliminated,LAC,
BCreswell81-1,Eliminated,LAC,
bdboiler33-1,Eliminated,LAC,
bdedo33-1,Eliminated,LAC,
BDPats1-1,Eliminated,LAC,
BDUNGY22-2,Eliminated,TEN,
beadyn-2,Eliminated,LAC,
BEAGAMER-1,Eliminated,LAC,
BEANS23-1,Eliminated,LAC,
bear877-1,Eliminated,LAC,
beard74-2,Eliminated,LAC,
beard74-6,Eliminated,LAC,
BearDown36-2,Eliminated,LAC,
bearfan23-3,Eliminated,DAL,
BEASTLORDBEAST-1,Eliminated,LAC,
BEASTLORDBEAST-2,Eliminated,LAC,
BEASTLORDBEAST-3,Eliminated,LAC,
beauhawk-1,Eliminated,LAC,
beautiful_dogs-1,Eliminated,TEN,
beautiful_dogs-2,Eliminated,LAC,
beautiful_dogs-3,Eliminated,LAC,
bee5-3,Eliminated,LAC,
beeenjammin-2,Eliminated,TEN,
beeerad25-2,Eliminated,LAC,
beef-hart2023-1,Eliminated,LAC,
beefy_one-1,Eliminated,LAC,
BeeOnKey-1,Eliminated,LAC,
Beetle_Pimp-1,Eliminated,LAC,
BEIGER-1,Eliminated,LAC,
belugawhale-2,Eliminated,LAC,
ben5486-1,Eliminated,LAC,
benfromskool-1,Eliminated,LAC,
Ben-Huckaby-1,Eliminated,LAC,
benjirmil2026-1,Eliminated,LAC,
bennagio-1,Eliminated,LAC,
bennybags-1,Eliminated,LAC,
BennyCheek-2,Eliminated,LAC,
bensnaps-2,Eliminated,LAC,
bensnaps-25,Eliminated,LAC,
bensnaps-26,Eliminated,LAC,
bensnaps-27,Eliminated,LAC,
bensnaps-28,Eliminated,LAC,
bensnaps-29,Eliminated,LAC,
bensnaps-30,Eliminated,LAC,
bensnaps-31,Eliminated,LAC,
bensnaps-32,Eliminated,LAC,
benson007-1,Eliminated,TEN,
bentley18-2,Eliminated,LAC,
berg99-2,Eliminated,LAC,
berm2880-3,Eliminated,LAC,
berm2880-4,Eliminated,LAC,
Bernard08-1,Eliminated,TEN,
BESTBARTENDER-1,Eliminated,LAC,
betacap-1,Eliminated,LAC,
betag21-2,Eliminated,LAC,
BetLiners-1,Eliminated,MIA,
betsharpe-1,Eliminated,LAC,
BetterBusinessBurrow-2,Eliminated,LAC,
Bevel-1,Eliminated,LAC,
Bfrates-1,Eliminated,LAC,
BG713-1,Eliminated,LAC,
bgecards-1,Eliminated,LAC,
BGMANN-1,Eliminated,LAC,
bgreseth-5,Eliminated,LAC,
bgreseth-7,Eliminated,LAC,
bgreseth-8,Eliminated,LAC,
bgreseth-17,Eliminated,LAC,
bgreseth-19,Eliminated,LAC,
bgreseth-31,Eliminated,LAC,
bgreseth-35,Eliminated,LAC,
bgreseth-39,Eliminated,LAC,
bgreseth-46,Eliminated,LAC,
bgreseth-48,Eliminated,LAC,
bgreseth-52,Eliminated,LAC,
bgreseth-54,Eliminated,DAL,
bgreseth-55,Eliminated,LAC,
bgreseth-57,Eliminated,LAC,
bgreseth-58,Eliminated,DAL,
bgreseth-61,Eliminated,LAC,
bgreseth-64,Eliminated,LAC,
bgreseth-67,Eliminated,LAC,
bgreseth-69,Eliminated,LAC,
bgreseth-75,Eliminated,LAC,
bgreseth-78,Eliminated,LAC,
bgreseth-80,Eliminated,LAC,
bgreseth-82,Eliminated,LAC,
bgreseth-88,Eliminated,LAC,
bgreseth-91,Eliminated,LAC,
bgreseth-93,Eliminated,DAL,
bgreseth-98,Eliminated,LAC,
bgreseth-99,Eliminated,LAC,
bgreseth-100,Eliminated,LAC,
bgreseth-102,Eliminated,LAC,
bgreseth-103,Eliminated,LAC,
bgreseth-105,Eliminated,LAC,
bgreseth-110,Eliminated,LAC,
bgreseth-118,Eliminated,LAC,
bgreseth-120,Eliminated,LAC,
bgreseth-121,Eliminated,LAC,
bgreseth-122,Eliminated,LAC,
bgreseth-126,Eliminated,LAC,
bgreseth-129,Eliminated,LAC,
bgreseth-131,Eliminated,LAC,
bgreseth-133,Eliminated,DAL,
bgreseth-134,Eliminated,LAC,
bgreseth-135,Eliminated,LAC,
bgreseth-140,Eliminated,DAL,
bgreseth-142,Eliminated,LAC,
bgreseth-144,Eliminated,LAC,
bgreseth-147,Eliminated,LAC,
bgreseth-148,Eliminated,LAC,
bgreseth-149,Eliminated,LAC,
bgreseth-150,Eliminated,LAC,
bh95-1,Eliminated,LAC,
BHARTMAN-2,Eliminated,LAC,
Bibo28-1,Eliminated,,
bierman32-2,Eliminated,LAC,
biesterfield-1,Eliminated,LAC,
biesterfield-2,Eliminated,LAC,
biesterfield-3,Eliminated,LAC,
biesterfield-4,Eliminated,LAC,
biesterfield-5,Eliminated,LAC,
biesterfield-6,Eliminated,LAC,
biff-4,Eliminated,LAC,
bigage-1,Eliminated,LAC,
bigal2025-1,Eliminated,LAC,
bigbadsquirt-1,Eliminated,LAC,
big-bail-8963-1,Eliminated,LAC,
bigblue26-3,Eliminated,LAC,
bigbowlofstew-1,Eliminated,LAC,
bigdaddykane-1,Eliminated,DAL,
bigdaddykane-5,Eliminated,LAC,
bigdaddykane-9,Eliminated,LAC,
BigdawgHandle86-1,Eliminated,LAC,
bigdiesel29-1,Eliminated,LAC,
BigDirkEnergy11-4,Eliminated,LAC,
BigDirkEnergy11-5,Eliminated,LAC,
BigDirkEnergy11-10,Eliminated,DAL,
BigDouchin-3,Eliminated,LAC,
BigDouchin-4,Eliminated,LAC,
BIGDRU-1,Eliminated,LAC,
BigFatBean-2,Eliminated,LAC,
bigfatnate-5,Eliminated,LAC,
bighitterthelama-1,Eliminated,LAC,
BIGJ518-1,Eliminated,LAC,
bigjay19-1,Eliminated,LAC,
bigjoshy18-4,Eliminated,LAC,
bigkrak-5,Eliminated,LAC,
Biglou530-1,Eliminated,DEN,
Biglou530-2,Eliminated,CAR,
BigOlePanda-1,Eliminated,LAC,
BIGP0PPAPUMP-1,Eliminated,LAC,
BigRed1212-1,Eliminated,LAC,
BigRed1212-3,Eliminated,LAC,
BigRed1212-6,Eliminated,LAC,
BigRed1212-8,Eliminated,DAL,
Bigred-392-3,Eliminated,LAC,
Bigred-392-4,Eliminated,LAC,
BigRich33-1,Eliminated,LAC,
bigschmoove-1,Eliminated,TEN,
BigShow15-1,Eliminated,LAC,
BigShow2-1,Eliminated,LAC,
BIGSKI01-1,Eliminated,LAC,
BIG-SMOOTH22-2,Eliminated,LAC,
bigwalkdog-1,Eliminated,LAC,
bigwheelio-2,Eliminated,LAC,
Bikis-3,Eliminated,LAC,
billcroskeyszn-5,Eliminated,LAC,
BILLSFAN100-1,Eliminated,LAC,
Bills-Super-Bowl-25-3,Eliminated,LAC,
Billy565-1,Eliminated,LAC,
billybar-1,Eliminated,LAC,
billyjoe888-4,Eliminated,LAC,
billy-merrall-1,Eliminated,LAC,
billyndo-1,Eliminated,LAC,
Billy-Sastards-1,Eliminated,LAC,
bingobango15-3,Eliminated,LAC,
birchwoodsurvivor-1,Eliminated,LAC,
BirdieKillers-231-1,Eliminated,LAC,
birdjame13-2,Eliminated,LAC,
birdjame13-3,Eliminated,LAC,
birdjame13-5,Eliminated,LAC,
birdjame13-6,Eliminated,DAL,
BIRDMAN402-2,Eliminated,TEN,
BITW-1,Eliminated,LAC,
bitwbaby-2,Eliminated,LAC,
biznasty-1,Eliminated,LAC,
biztaxlawyer-1,Eliminated,LAC,
BJWS-1,Eliminated,LAC,
bk222007-2,Eliminated,CAR,
BklynEagle-4,Eliminated,DAL,
BklynEagle-5,Eliminated,LAC,
black-bike-5306-2,Eliminated,LAC,
blackcrow1-2,Eliminated,TEN,
black-drop-9511-100,Eliminated,LAC,
black-drop-9511-101,Eliminated,LAC,
black-drop-9511-102,Eliminated,LAC,
black-drop-9511-103,Eliminated,LAC,
black-drop-9511-104,Eliminated,LAC,
black-drop-9511-105,Eliminated,LAC,
black-drop-9511-106,Eliminated,LAC,
black-drop-9511-107,Eliminated,LAC,
black-drop-9511-108,Eliminated,LAC,
black-drop-9511-109,Eliminated,LAC,
black-drop-9511-110,Eliminated,LAC,
black-drop-9511-111,Eliminated,LAC,
black-drop-9511-112,Eliminated,LAC,
black-drop-9511-113,Eliminated,LAC,
black-drop-9511-114,Eliminated,LAC,
black-drop-9511-115,Eliminated,LAC,
black-drop-9511-116,Eliminated,LAC,
black-drop-9511-117,Eliminated,LAC,
black-drop-9511-118,Eliminated,LAC,
black-drop-9511-119,Eliminated,LAC,
black-drop-9511-120,Eliminated,LAC,
black-drop-9511-121,Eliminated,LAC,
black-drop-9511-122,Eliminated,LAC,
black-drop-9511-123,Eliminated,LAC,
black-drop-9511-124,Eliminated,LAC,
black-drop-9511-125,Eliminated,LAC,
black-drop-9511-126,Eliminated,LAC,
black-drop-9511-127,Eliminated,LAC,
black-drop-9511-128,Eliminated,LAC,
black-drop-9511-129,Eliminated,LAC,
black-drop-9511-130,Eliminated,LAC,
black-drop-9511-143,Eliminated,DAL,
black-drop-9511-144,Eliminated,DAL,
black-drop-9511-145,Eliminated,DAL,
black-drop-9511-146,Eliminated,DAL,
blackieee-2,Eliminated,LAC,
Black-Mamba-24-1,Eliminated,LAC,
BLAFRAMBOISE-522-1,Eliminated,TEN,
BlaineJ-1,Eliminated,LAC,
blairm-5,Eliminated,MIA,
blairm-6,Eliminated,MIA,
blairm-7,Eliminated,MIA,
blairm-8,Eliminated,MIA,
blaketho-1,Eliminated,LAC,
blanigan307-2,Eliminated,LAC,
blanigan307-3,Eliminated,LAC,
Blarsen21-1,Eliminated,LAC,
blazers01-1,Eliminated,LAC,
BLBOB-2,Eliminated,LAC,
blew1-1,Eliminated,LAC,
blew1-2,Eliminated,LAC,
Blinde21-1,Eliminated,LAC,
blindpicksonly-2,Eliminated,LAC,
blindpicksonly-8,Eliminated,LAC,
blindpicksonly-10,Eliminated,LAC,
blindpicksonly-11,Eliminated,LAC,
Blitz819-1,Eliminated,LAC,
BlitzAllNight-126,Eliminated,TEN,
BlitzAllNight-127,Eliminated,TEN,
BlitzAllNight-128,Eliminated,TEN,
BlitzAllNight-129,Eliminated,TEN,
BlitzAllNight-130,Eliminated,TEN,
BlitzAllNight-131,Eliminated,TEN,
BlitzAllNight-132,Eliminated,TEN,
BlitzAllNight-133,Eliminated,TEN,
BlitzAllNight-134,Eliminated,TEN,
BlitzAllNight-135,Eliminated,TEN,
BlitzAllNight-136,Eliminated,TEN,
BlitzAllNight-137,Eliminated,TEN,
BlitzAllNight-138,Eliminated,TEN,
BlitzAllNight-139,Eliminated,LAC,
BlitzAllNight-140,Eliminated,LAC,
BlitzAllNight-141,Eliminated,LAC,
BlitzAllNight-142,Eliminated,LAC,
BlitzAllNight-143,Eliminated,LAC,
BlitzAllNight-144,Eliminated,LAC,
BlitzAllNight-145,Eliminated,LAC,
BlitzAllNight-146,Eliminated,LAC,
BlitzAllNight-147,Eliminated,LAC,
BlitzAllNight-148,Eliminated,LAC,
BlitzAllNight-149,Eliminated,LAC,
BlitzAllNight-150,Eliminated,LAC,
blizzardmayne-1,Eliminated,LAC,
blksrtz-2,Eliminated,LAC,
block-1,Eliminated,LAC,
blossomyduck1-1,Eliminated,TEN,
blossomyduck1-2,Eliminated,TEN,
blossomyduck1-3,Eliminated,TEN,
blossomyduck1-4,Eliminated,TEN,
blossomyduck1-9,Eliminated,LAC,
blossomyduck1-10,Eliminated,LAC,
bluecanecard-1,Eliminated,LAC,
blueheaven-1,Eliminated,LAC,
blue-left-3960-2,Eliminated,LAC,
bluemoonshine-1,Eliminated,LAC,
BlueTeamer-2,Eliminated,LAC,
blumkin-1,Eliminated,LAC,
bmac89-1,Eliminated,TEN,
bmcgloshen-2,Eliminated,LAC,
BMF3STRATFORD-1,Eliminated,LAC,
bmfs-1,Eliminated,LAC,
bmiller20-4,Eliminated,LAC,
bmuha3-1,Eliminated,LAC,
bmurray1125-2,Eliminated,LAC,
bns-erVQ-1,Eliminated,LAC,
BOANGTAO-5,Eliminated,LAC,
Bob-892-1,Eliminated,LAC,
bobboheadz-1,Eliminated,LAC,
bobbusche-1,Eliminated,LAC,
BobbyBottles24-1,Eliminated,LAC,
Bobby-Rick-1-1,Eliminated,LAC,
Bob-Crigger-1,Eliminated,LAC,
Bob-Hope-1,Eliminated,LAC,
Bob-Hope-2,Eliminated,LAC,
bob-k-R5Cl-1,Eliminated,LAC,
bobliebig-4,Eliminated,LAC,
BobtheFireman-1,Eliminated,LAC,
bobwilliams34-1,Eliminated,TEN,
Bodhi1975-1,Eliminated,LAC,
boldwright-2,Eliminated,LAC,
BOMILLER-1,Eliminated,LAC,
BOMILLER-2,Eliminated,LAC,
bonecoasters-1,Eliminated,LAC,
bonniebluefan-1,Eliminated,LAC,
bonnyb1200-1,Eliminated,LAC,
boogah11-1,Eliminated,TEN,
boogie123-1,Eliminated,LAC,
boogie54-1,Eliminated,LAC,
boomboom1961-1,Eliminated,LAC,
Boom_Shakalaka27-1,Eliminated,LAC,
boon-1mrY-2,Eliminated,LAC,
booneforce-2,Eliminated,LAC,
Boonies-1,Eliminated,LAC,
Boonies-2,Eliminated,LAC,
Boonies-3,Eliminated,LAC,
Boonies-4,Eliminated,LAC,
Boonies-7,Eliminated,LAC,
Boonies-9,Eliminated,LAC,
Boonies-10,Eliminated,LAC,
born2gamble-1,Eliminated,LAC,
BortlestheBOAT-1,Eliminated,LAC,
boss10-1,Eliminated,LAC,
Bossplaya88-1,Eliminated,LAC,
Bouldertexan-1,Eliminated,LAC,
Bowls-and-TD-s-3,Eliminated,LAC,
Boxer2356-3,Eliminated,LAC,
boxvis03-1,Eliminated,LAC,
bperron-1,Eliminated,LAC,
br0wn-7,Eliminated,TEN,
br0wn-11,Eliminated,LAC,
br1015-1,Eliminated,LAC,
BracketDoctor-1,Eliminated,LAC,
BracketDoctor-2,Eliminated,LAC,
BracketDoctor-3,Eliminated,LAC,
BracketDoctor-4,Eliminated,LAC,
BracketDoctor-5,Eliminated,LAC,
BracketDoctor-6,Eliminated,LAC,
Braden-844-3,Eliminated,LAC,
brad_linehan-1,Eliminated,LAC,
Brady12-262-1,Eliminated,LAC,
Brady12-262-2,Eliminated,LAC,
Brady12-262-3,Eliminated,LAC,
Brady12-262-4,Eliminated,LAC,
Brady12-262-5,Eliminated,LAC,
Brady12-262-6,Eliminated,LAC,
Brady12-262-7,Eliminated,LAC,
Brady12-262-8,Eliminated,LAC,
Brady12-262-9,Eliminated,LAC,
Brady12-262-10,Eliminated,LAC,
BRADYGOINS-1,Eliminated,LAC,
bradyw98-1,Eliminated,LAC,
bradyw98-2,Eliminated,LAC,
Brandon-891-1,Eliminated,LAC,
Brandon-891-2,Eliminated,LAC,
Brandon-891-7,Eliminated,LAC,
Brandon-Crusan-3,Eliminated,LAC,
Brandon-Davis-5,Eliminated,LAC,
Brandon-Davis-6,Eliminated,LAC,
Brandon-Davis-7,Eliminated,LAC,
brandonk9-3,Eliminated,LAC,
Brandon-Lane-1,Eliminated,LAC,
BRANSDELL23-1,Eliminated,LAC,
BRAY993-2,Eliminated,LAC,
BRAY993-3,Eliminated,LAC,
BRAY993-5,Eliminated,LAC,
BRAY993-7,Eliminated,LAC,
BRAY993-9,Eliminated,LAC,
BRAZZERS22-2,Eliminated,LAC,
Breadfish-4,Eliminated,LAC,
breadski-1,Eliminated,LAC,
breadski-2,Eliminated,LAC,
breadski-3,Eliminated,LAC,
breadski-4,Eliminated,LAC,
breadski-5,Eliminated,LAC,
b_reed22-1,Eliminated,LAC,
b_reed22-2,Eliminated,LAC,
brendanpham81-1,Eliminated,LAC,
brendanpham81-2,Eliminated,LAC,
brendanpham81-3,Eliminated,LAC,
brendanpham81-10,Eliminated,LAC,
brendanpham81-11,Eliminated,LAC,
brendanpham81-12,Eliminated,LAC,
brendanpham81-13,Eliminated,LAC,
brendanpham81-14,Eliminated,LAC,
BrendanPlutschak-2,Eliminated,LAC,
BRENTISLYING-1,Eliminated,LAC,
BRETBORGSTROM40-1,Eliminated,LAC,
brettf4-1,Eliminated,LAC,
brettf4-2,Eliminated,LAC,
brettf4-3,Eliminated,LAC,
brettf4-4,Eliminated,LAC,
brettf4-5,Eliminated,LAC,
Brett-Shear-2,Eliminated,LAC,
bretttheuerkauf-2,Eliminated,MIA,
brewski13-1,Eliminated,LAC,
Brian-891-1,Eliminated,LAC,
Brian-Belz-1,Eliminated,LAC,
brianomal-1,Eliminated,DAL,
brianvonderosten-1,Eliminated,LAC,
BrickiesBobbies-1,Eliminated,LAC,
Bricklayer-691-2,Eliminated,LAC,
brimbirdies-1,Eliminated,LAC,
brischwarzkopf-2,Eliminated,LAC,
britdevine-4,Eliminated,LAC,
broad-dip-4234-2,Eliminated,LAC,
broad-flag-6771-1,Eliminated,LAC,
broad-snow-2937-2,Eliminated,LAC,
brocksolid21-4,Eliminated,LAC,
brokenthumbs-2,Eliminated,LAC,
Broncos2326-2,Eliminated,LAC,
Broncos2326-3,Eliminated,LAC,
broncstomp-2,Eliminated,LAC,
BROOKLYNEER-1,Eliminated,LAC,
Brooks21-1,Eliminated,LAC,
Brooks21-2,Eliminated,LAC,
Brooks21-3,Eliminated,LAC,
browna265-3,Eliminated,LAC,
browna265-4,Eliminated,LAC,
brownmamba08-1,Eliminated,TEN,
BROWNS2THESUPERBOWL-1,Eliminated,LAC,
broyall-1,Eliminated,LAC,
BRUINBALLS-1,Eliminated,LAC,
BRUNOBEIDACKI-2,Eliminated,LAC,
brunoruno-1,Eliminated,GB,
brunoruno-3,Eliminated,LAC,
brunoruno-9,Eliminated,LAC,
brunoruno-10,Eliminated,LAC,
brunoruno-11,Eliminated,DAL,
brunoruno-12,Eliminated,DAL,
brunoruno-13,Eliminated,DAL,
brunoruno-15,Eliminated,DEN,
brunoruno-16,Eliminated,DAL,
brunoruno-18,Eliminated,LAC,
brunoruno-20,Eliminated,CAR,
brunoruno-21,Eliminated,LAC,
brunoruno-22,Eliminated,LAC,
brunoruno-23,Eliminated,TEN,
brunoruno-24,Eliminated,LAC,
brunoruno-25,Eliminated,LAC,
brunoruno-26,Eliminated,LAC,
brunoruno-32,Eliminated,LAC,
brunoruno-33,Eliminated,LAC,
brunoruno-37,Eliminated,LAC,
brunoruno-38,Eliminated,DAL,
brunoruno-40,Eliminated,TEN,
brunoruno-41,Eliminated,LAC,
brunoruno-42,Eliminated,DAL,
brunoruno-43,Eliminated,LAC,
brunoruno-44,Eliminated,DEN,
brunoruno-48,Eliminated,LAC,
brunoruno-49,Eliminated,LAC,
brunoruno-50,Eliminated,DAL,
brunoruno-53,Eliminated,IND,
brunoruno-54,Eliminated,DEN,
brunoruno-56,Eliminated,TB,
brunoruno-57,Eliminated,LAC,
brunoruno-61,Eliminated,TB,
brunoruno-62,Eliminated,LAC,
brunoruno-66,Eliminated,LAC,
brunoruno-68,Eliminated,LAC,
brunoruno-69,Eliminated,DAL,
brunoruno-72,Eliminated,LAC,
brunoruno-74,Eliminated,LAC,
brunoruno-75,Eliminated,LAC,
brunoruno-76,Eliminated,CAR,
brunoruno-78,Eliminated,LAC,
brunoruno-82,Eliminated,LAC,
brunoruno-83,Eliminated,LAC,
brunoruno-85,Eliminated,LAC,
brunoruno-89,Eliminated,MIA,
brunoruno-91,Eliminated,DAL,
brunoruno-92,Eliminated,TEN,
brunoruno-93,Eliminated,HOU,
brunoruno-94,Eliminated,CAR,
brunoruno-96,Eliminated,LAC,
brunoruno-99,Eliminated,LAC,
brunoruno-100,Eliminated,LAC,
brunoruno-106,Eliminated,ATL,
brunoruno-109,Eliminated,LAC,
brunoruno-111,Eliminated,LAC,
brunoruno-117,Eliminated,DAL,
brunoruno-119,Eliminated,DAL,
brunoruno-123,Eliminated,LAC,
brunoruno-125,Eliminated,DAL,
brunoruno-126,Eliminated,LAC,
brunoruno-128,Eliminated,LAC,
brunoruno-129,Eliminated,LAC,
brunoruno-130,Eliminated,DAL,
brunoruno-131,Eliminated,LAC,
brunoruno-132,Eliminated,LAC,
brunoruno-134,Eliminated,DAL,
brunoruno-137,Eliminated,DAL,
brunoruno-138,Eliminated,DAL,
brunoruno-142,Eliminated,LAC,
brunoruno-144,Eliminated,DAL,
brunoruno-145,Eliminated,LAC,
brunoruno-150,Eliminated,LAC,
brxce-3,Eliminated,LAC,
BRYAN15-1,Eliminated,LAC,
Bryan-Berryman-1,Eliminated,LAC,
Bryce-Cody-Hoss-1,Eliminated,LAC,
brycerodriguez-1,Eliminated,LAC,
bryceswfc-1,Eliminated,LAC,
bryptokenneth-4,Eliminated,LAC,
bryptokenneth-6,Eliminated,MIA,
bryptokenneth-8,Eliminated,TEN,
bryptokenneth-9,Eliminated,DAL,
bsander15-11,Eliminated,LAC,
bsander15-12,Eliminated,LAC,
bsander15-13,Eliminated,LAC,
bsantmyer-1,Eliminated,LAC,
BSC-809-1,Eliminated,LAC,
BSC-809-2,Eliminated,LAC,
BSC-809-3,Eliminated,LAC,
BSC-809-4,Eliminated,LAC,
B-Schnei-3,Eliminated,LAC,
bsellers15-1,Eliminated,LAC,
bsellers15-5,Eliminated,LAC,
bsgolfer7-4,Eliminated,LAC,
bsperf-1,Eliminated,MIA,
btcto1k-7,Eliminated,LAC,
btcto1k-8,Eliminated,LAC,
btcto1k-9,Eliminated,LAC,
btcto1k-12,Eliminated,LAC,
btcto1k-13,Eliminated,MIA,
btfd-3,Eliminated,LAC,
btk55-2,Eliminated,LAC,
BubbaBlue-3,Eliminated,LAC,
bubbs13-1,Eliminated,LAC,
bubbs13-3,Eliminated,LAC,
bubzsua-2,Eliminated,TEN,
bubzsua-5,Eliminated,LAC,
bucketgetter-1,Eliminated,LAC,
buck-off-1,Eliminated,LAC,
Buffalo-Fight-Club-1-1,Eliminated,LAC,
bukocdn-3,Eliminated,LAC,
bullyball1-10,Eliminated,TEN,
bullyball1-11,Eliminated,LAC,
bullyball1-21,Eliminated,LAC,
bullyball1-22,Eliminated,LAC,
bullyball1-25,Eliminated,LAC,
bullyball1-32,Eliminated,LAC,
bullyball1-34,Eliminated,LAC,
bullyball1-40,Eliminated,TEN,
bullyball1-50,Eliminated,LAC,
bullyball1-51,Eliminated,LAC,
bullyball1-52,Eliminated,LAC,
bullyball1-57,Eliminated,LAC,
bullyball1-59,Eliminated,LAC,
bullyball1-63,Eliminated,LAC,
bullyball1-68,Eliminated,LAC,
bullyball1-69,Eliminated,LAC,
bullyball1-71,Eliminated,LAC,
bullyball1-74,Eliminated,LAC,
bullyball1-86,Eliminated,LAC,
bullyball1-87,Eliminated,LAC,
bullyball1-91,Eliminated,LAC,
bullyball1-93,Eliminated,LAC,
bullyball1-96,Eliminated,DAL,
bullyball1-102,Eliminated,LAC,
bullyball1-111,Eliminated,TEN,
bullyball1-113,Eliminated,LAC,
bullyball1-117,Eliminated,LAC,
bullyball1-125,Eliminated,TEN,
bullyball1-126,Eliminated,LAC,
bullyball1-129,Eliminated,LAC,
bullyball1-148,Eliminated,TEN,
BullzEyE-1,Eliminated,LAC,
bunb86-5,Eliminated,LAC,
Burger78-1,Eliminated,LAC,
burlyboys-2,Eliminated,LAC,
burneracchi-1,Eliminated,LAC,
BurrowSZN-1,Eliminated,LAC,
BurrowSZN-2,Eliminated,LAC,
BUSCHING-3,Eliminated,TEN,
butlers-1,Eliminated,TEN,
buttcheeks21-2,Eliminated,MIA,
buttermaker179-3,Eliminated,LAC,
